gameid,team,model_prob_1,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2017R102,Western Bulldogs,0.6373800133578954,Western Bulldogs,Western Bulldogs,Collingwood,2017-03-24,2017,R1,M.C.G.,19:50:00,1,0,86.6,5.640000000000001,16,71.0,15.6,23.2,401.0,208.2,78.8,192.8,12.4,9.2,32.8,74.6,30.8,55.4,41.2,48.2,19.4,14.0,160.4,242.0,12.0,10.2,57.8,7.4,8.4
2017R102,Collingwood,0.3555066118886125,Western Bulldogs,Western Bulldogs,Western Bulldogs,2017-03-24,2017,R1,M.C.G.,19:50:00,0,1,97.8,3.04,8,83.6,14.2,30.8,391.4,210.8,99.4,180.6,14.2,9.6,42.4,82.6,31.4,51.4,37.8,45.6,19.0,16.8,138.2,260.0,10.2,13.4,46.4,6.6,10.4
2017R103,St Kilda,0.5597656510071021,Melbourne,St Kilda,Melbourne,2017-03-25,2017,R1,Docklands,16:35:00,0,1,95.2,3.4799999999999995,12,86.2,9.0,17.2,377.2,209.6,100.8,167.6,14.0,8.2,33.8,61.6,31.2,56.0,30.6,47.6,18.6,16.4,131.8,243.4,12.6,18.0,35.2,12.8,9.0
2017R103,Melbourne,0.4326318856354204,Melbourne,St Kilda,St Kilda,2017-03-25,2017,R1,Docklands,16:35:00,1,0,74.4,0.8800000000000001,12,86.4,-12.0,-34.6,394.2,204.0,95.2,190.2,10.4,9.4,48.8,70.6,33.2,50.6,35.6,52.2,13.8,18.0,138.2,252.0,12.4,13.8,48.4,10.4,7.6
2017R104,Sydney,0.5895580364155013,Port Adelaide,Sydney,Port Adelaide,2017-03-25,2017,R1,S.C.G.,16:35:00,0,1,100.2,1.1600000000000001,12,74.6,25.6,46.0,405.0,220.8,97.2,184.2,15.0,9.0,37.6,76.2,45.8,52.0,38.6,56.2,15.4,20.4,155.8,250.2,12.6,11.2,45.6,4.2,10.4
2017R104,Port Adelaide,0.4029836008246918,Port Adelaide,Sydney,Sydney,2017-03-25,2017,R1,S.C.G.,16:35:00,1,0,88.6,2.6799999999999997,8,89.6,-1.0,-27.8,360.8,201.4,81.4,159.4,12.8,10.8,31.8,68.8,35.8,52.0,39.4,58.2,16.6,19.4,140.6,221.0,9.4,12.4,56.0,9.2,9.2
2017R105,Essendon,0.4523308723603207,Essendon,Hawthorn,Hawthorn,2017-03-25,2017,R1,M.C.G.,19:25:00,1,1,65.2,1.24,8,96.8,-31.6,-72.8,384.2,211.8,113.0,172.4,9.2,9.2,37.4,55.4,41.8,42.2,32.4,49.8,15.6,17.0,123.2,263.4,10.2,11.8,47.4,4.0,6.8
2017R105,Hawthorn,0.5400011562164525,Essendon,Hawthorn,Essendon,2017-03-25,2017,R1,M.C.G.,19:25:00,0,0,88.4,3.6,8,90.4,-2.0,0.6,368.2,217.0,102.0,151.2,13.0,8.2,41.2,72.6,33.4,48.8,35.2,47.6,16.4,18.4,116.8,247.2,6.8,12.0,58.4,6.0,10.6
2017R106,Gold Coast,0.4804682532451901,Brisbane Lions,Brisbane Lions,Brisbane Lions,2017-03-25,2017,R1,Carrara,19:05:00,0,1,66.0,3.5200000000000005,0,88.0,-22.0,-41.6,356.0,194.2,86.6,161.8,9.2,8.6,26.2,65.0,33.4,50.8,32.6,39.4,17.2,12.8,138.2,220.8,11.8,9.2,47.2,8.2,5.8
2017R106,Brisbane Lions,0.5118119706934835,Brisbane Lions,Brisbane Lions,Gold Coast,2017-03-25,2017,R1,Carrara,19:05:00,1,0,77.8,0.8800000000000001,4,147.0,-69.2,-122.4,313.4,171.2,67.0,142.2,11.4,6.4,40.6,65.2,42.0,43.4,39.0,48.4,18.6,19.6,127.4,184.2,9.6,9.6,50.2,4.2,6.8
2017R107,North Melbourne,0.2695896245869983,West Coast,West Coast,West Coast,2017-03-26,2017,R1,Docklands,13:10:00,0,1,64.4,0.64,0,96.6,-32.2,-49.4,378.2,201.0,91.8,177.2,9.2,7.6,38.6,57.0,38.8,48.2,34.4,46.8,18.2,12.2,138.4,240.0,14.0,11.2,42.4,10.4,6.2
2017R107,West Coast,0.7242806695633498,West Coast,West Coast,North Melbourne,2017-03-26,2017,R1,Docklands,13:10:00,1,0,90.2,2.08,16,79.4,10.8,12.2,367.4,198.0,85.0,169.4,13.0,9.6,47.2,65.2,33.2,52.8,36.6,49.4,15.8,18.4,143.6,227.2,14.4,12.2,49.4,4.8,7.6
2017R108,Adelaide,0.5256065132845941,Adelaide,Adelaide,Greater Western Sydney,2017-03-26,2017,R1,Adelaide Oval,14:45:00,1,1,109.0,1.1199999999999999,12,92.2,16.8,22.4,380.4,212.8,89.0,167.6,15.8,11.6,38.6,69.6,29.2,59.8,37.0,49.8,16.4,15.0,142.6,234.8,13.4,15.8,48.4,7.0,9.4
2017R108,Greater Western Sydney,0.4666929404288798,Adelaide,Adelaide,Adelaide,2017-03-26,2017,R1,Adelaide Oval,14:45:00,0,0,99.8,0.76,12,68.2,31.6,73.0,381.6,210.6,90.4,171.0,14.2,12.2,45.0,74.2,40.0,58.6,40.2,53.4,15.0,18.2,146.8,235.4,12.0,12.6,50.6,10.8,9.6
2017R109,Geelong,0.8518127393400353,Geelong,Geelong,Fremantle,2017-03-26,2017,R1,Subiaco,16:40:00,1,0,102.2,1.2799999999999998,16,74.2,28.0,56.8,383.2,206.4,89.4,176.8,14.6,10.0,38.0,66.8,29.0,61.0,37.4,51.6,19.4,20.0,156.6,233.2,15.2,13.4,45.2,4.6,10.6
2017R109,Fremantle,0.1443278253598016,Geelong,Geelong,Geelong,2017-03-26,2017,R1,Subiaco,16:40:00,0,1,57.4,4.2,4,113.4,-56.0,-114.8,395.6,212.2,98.2,183.4,8.4,5.4,42.4,69.6,41.6,43.0,36.6,53.4,17.6,15.2,136.6,257.8,10.4,7.0,42.2,5.2,5.0
2017R1101,Port Adelaide,0.7378308801161652,Port Adelaide,Port Adelaide,Hawthorn,2017-06-01,2017,R11,Adelaide Oval,19:20:00,1,1,112.6,2.48,12,66.0,46.6,98.0,404.0,231.6,103.2,172.4,16.2,13.2,42.2,67.2,32.6,65.0,40.2,52.0,16.6,19.6,147.4,253.4,13.8,14.2,53.8,10.0,10.6
2017R1101,Hawthorn,0.2562340847603812,Port Adelaide,Port Adelaide,Port Adelaide,2017-06-01,2017,R11,Adelaide Oval,19:20:00,0,0,83.0,1.8800000000000001,12,92.2,-9.2,-19.8,380.8,225.8,110.6,155.0,12.4,7.2,48.6,72.0,33.2,49.8,37.4,46.2,13.6,17.8,133.0,247.4,11.0,9.8,61.4,4.0,9.0
2017R1102,Adelaide,0.7399104297496036,Geelong,Adelaide,Geelong,2017-06-02,2017,R11,Kardinia Park,19:50:00,0,0,115.0,0.6,12,83.8,31.2,70.8,421.2,229.2,91.0,192.0,16.8,10.6,53.2,66.8,38.0,60.8,39.4,62.2,18.6,18.6,168.8,252.2,15.0,14.6,54.0,6.0,11.0
2017R1102,Geelong,0.2541853940921493,Geelong,Adelaide,Adelaide,2017-06-02,2017,R11,Kardinia Park,19:50:00,1,1,91.0,0.04,8,100.2,-9.2,-9.8,376.0,195.0,83.4,181.0,13.2,10.2,41.4,78.2,35.8,53.4,38.6,51.0,18.2,19.2,143.6,228.8,12.2,10.4,41.6,7.4,8.0
2017R1103,West Coast,0.4841345542332753,Gold Coast,Gold Coast,Gold Coast,2017-06-03,2017,R11,Carrara,13:45:00,0,0,84.6,0.0,12,86.6,-2.0,-2.8,394.6,218.6,106.0,176.0,12.4,9.4,33.0,63.6,37.8,45.8,32.2,50.0,15.8,14.8,137.6,260.0,13.8,10.4,46.4,5.0,7.4
2017R1103,Gold Coast,0.5081425318542421,Gold Coast,Gold Coast,West Coast,2017-06-03,2017,R11,Carrara,13:45:00,1,1,85.8,3.3600000000000003,4,118.2,-32.4,-59.2,413.8,212.6,95.0,201.2,12.4,9.6,43.4,61.0,43.6,52.6,36.0,56.8,16.0,16.2,144.0,267.6,11.4,10.2,48.0,12.0,9.2
2017R1104,Essendon,0.3518496445513098,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2017-06-03,2017,R11,Sydney Showground,16:35:00,0,0,90.8,0.0,8,93.2,-2.4,-1.6,392.2,224.4,113.0,167.8,13.4,9.2,38.6,66.6,41.0,46.6,32.2,54.6,18.6,18.0,136.0,255.4,13.4,10.8,49.4,5.6,10.0
2017R1104,Greater Western Sydney,0.6410694021306168,Greater Western Sydney,Greater Western Sydney,Essendon,2017-06-03,2017,R11,Sydney Showground,16:35:00,1,1,87.6,1.9599999999999997,16,89.0,-1.4,-1.6,386.2,209.0,84.8,177.2,12.6,8.8,47.6,70.8,37.6,50.6,42.4,48.4,12.6,18.2,147.0,240.0,9.8,11.6,52.6,8.2,8.8
2017R1105,North Melbourne,0.615846074686232,Richmond,North Melbourne,Richmond,2017-06-03,2017,R11,Docklands,19:25:00,0,1,109.4,1.6,16,97.2,12.2,12.6,364.6,193.0,80.0,171.6,16.2,10.8,45.6,81.4,35.2,60.0,38.4,49.8,21.6,15.8,143.2,220.2,11.0,13.4,41.8,8.6,9.6
2017R1105,Richmond,0.3768678964545003,Richmond,North Melbourne,North Melbourne,2017-06-03,2017,R11,Docklands,19:25:00,1,0,73.0,1.92,4,87.2,-14.2,-22.0,357.2,206.0,84.0,151.2,10.4,9.6,33.4,66.6,34.6,56.4,33.0,52.6,16.0,19.0,145.2,205.0,15.0,13.4,51.4,7.6,8.0
2017R1106,Fremantle,0.3844552782336712,Collingwood,Collingwood,Collingwood,2017-06-04,2017,R11,Subiaco,14:40:00,0,1,75.8,3.44,12,89.2,-13.4,-36.0,377.4,214.4,91.8,163.0,11.0,8.2,47.4,64.0,36.8,48.8,36.0,56.2,18.8,17.6,140.4,231.2,12.0,9.6,44.8,5.0,5.8
2017R1106,Collingwood,0.6082042354431105,Collingwood,Collingwood,Fremantle,2017-06-04,2017,R11,Subiaco,14:40:00,1,0,96.2,1.6800000000000002,12,83.0,13.2,14.4,403.2,221.8,105.6,181.4,13.8,10.6,43.0,68.0,29.4,55.4,38.4,49.0,16.6,16.0,138.8,265.6,12.2,13.4,50.4,6.4,9.8
2017R1201,Sydney,0.5195158570842975,Sydney,Sydney,Western Bulldogs,2017-06-08,2017,R12,S.C.G.,19:20:00,1,1,105.2,0.27999999999999997,12,81.0,24.2,32.6,389.6,213.6,97.2,176.0,15.6,10.0,38.8,61.2,35.4,52.6,37.0,49.6,15.8,17.4,147.2,244.6,10.6,14.2,41.6,7.6,9.8
2017R1201,Western Bulldogs,0.4727736588294428,Sydney,Sydney,Sydney,2017-06-08,2017,R12,S.C.G.,19:20:00,0,0,77.0,0.04,8,74.6,2.4,8.6,406.0,195.2,73.6,210.8,10.6,11.8,32.2,76.6,34.8,56.2,36.2,45.2,20.4,14.2,148.0,255.0,7.0,11.6,52.4,8.6,7.6
2017R1202,Adelaide,0.5843818009469789,Adelaide,Adelaide,St Kilda,2017-06-09,2017,R12,Adelaide Oval,19:20:00,1,1,101.8,0.6,8,90.2,11.6,41.0,393.2,216.4,78.0,176.8,14.6,10.2,50.6,69.2,36.8,59.0,38.6,61.4,19.0,20.4,158.6,230.4,11.2,12.4,57.2,7.2,9.8
2017R1202,St Kilda,0.4081308907653042,Adelaide,Adelaide,Adelaide,2017-06-09,2017,R12,Adelaide Oval,19:20:00,0,0,88.2,0.04,12,82.8,5.4,7.6,427.4,221.0,103.2,206.4,12.8,9.2,43.8,73.0,33.6,52.8,38.6,48.8,17.2,13.6,143.8,285.0,9.2,10.8,44.0,8.6,9.6
2017R1203,Hawthorn,0.4070004617557911,Gold Coast,Gold Coast,Gold Coast,2017-06-10,2017,R12,M.C.G.,13:45:00,0,1,81.4,1.8800000000000001,12,85.8,-4.4,-14.4,372.8,223.4,106.4,149.4,12.2,6.8,50.6,79.4,36.2,46.2,37.6,47.4,14.6,18.2,135.2,237.6,10.2,9.4,60.4,4.4,8.4
2017R1203,Gold Coast,0.5855184453268913,Gold Coast,Gold Coast,Hawthorn,2017-06-10,2017,R12,M.C.G.,13:45:00,1,0,84.6,0.0,8,103.0,-18.4,-42.8,418.2,216.6,99.4,201.6,12.0,10.8,44.6,66.0,43.4,52.6,35.0,54.6,15.8,15.8,143.4,272.4,12.0,10.2,46.8,12.4,9.0
2017R1204,Brisbane Lions,0.2015146863002297,Brisbane Lions,Fremantle,Fremantle,2017-06-10,2017,R12,Gabba,16:35:00,1,1,73.4,3.88,0,133.4,-60.0,-85.8,343.2,193.4,78.8,149.8,10.6,8.0,40.0,63.8,37.4,42.6,36.4,58.0,20.0,18.8,129.4,209.8,6.6,6.6,46.6,2.4,6.0
2017R1204,Fremantle,0.7934657674126738,Brisbane Lions,Fremantle,Brisbane Lions,2017-06-10,2017,R12,Gabba,16:35:00,0,0,80.4,3.44,12,89.6,-9.2,-27.6,370.0,212.2,90.0,157.8,11.6,8.8,42.2,64.2,38.0,46.8,36.2,55.8,19.6,17.4,140.6,225.2,12.6,9.8,46.4,6.2,6.6
2017R1205,Port Adelaide,0.7888777896150905,Essendon,Port Adelaide,Essendon,2017-06-10,2017,R12,Docklands,19:25:00,0,0,104.8,0.0,12,66.0,38.8,81.6,398.4,231.4,103.6,167.0,14.8,13.6,41.2,65.0,30.2,63.6,39.6,51.8,18.4,20.2,151.4,243.4,15.4,14.0,49.4,8.6,9.6
2017R1205,Essendon,0.206020111027929,Essendon,Port Adelaide,Port Adelaide,2017-06-10,2017,R12,Docklands,19:25:00,1,1,96.2,0.0,8,94.2,2.0,5.4,390.0,214.6,105.6,175.4,14.4,8.4,38.2,67.8,40.6,44.8,32.6,53.2,18.6,18.4,130.8,257.8,12.0,12.6,50.8,6.4,10.8
2017R1206,Greater Western Sydney,0.6559958103933891,Carlton,Greater Western Sydney,Carlton,2017-06-11,2017,R12,Docklands,15:20:00,0,0,96.0,1.9599999999999997,16,94.6,1.4,1.0,385.8,211.2,88.8,174.6,14.0,8.8,42.6,67.8,33.4,51.4,42.2,45.8,12.8,16.6,141.6,244.4,9.2,11.4,50.4,9.0,9.8
2017R1206,Carlton,0.33706287776129,Carlton,Greater Western Sydney,Greater Western Sydney,2017-06-11,2017,R12,Docklands,15:20:00,1,1,77.8,5.04,8,83.6,-5.8,-10.2,376.8,235.0,109.8,141.8,11.8,5.0,39.0,77.8,35.0,42.6,34.2,54.0,18.8,20.6,141.0,232.8,12.4,10.4,44.0,5.8,8.0
2017R1207,Melbourne,0.5513318301068884,Melbourne,Melbourne,Collingwood,2017-06-12,2017,R12,M.C.G.,15:20:00,1,1,104.4,0.4,12,85.0,19.4,26.8,416.6,212.6,86.4,204.0,15.8,7.8,24.4,74.2,33.6,57.4,40.4,51.8,15.4,15.8,153.6,263.8,10.6,13.4,55.2,4.6,10.8
2017R1207,Collingwood,0.4410348141058355,Melbourne,Melbourne,Melbourne,2017-06-12,2017,R12,M.C.G.,15:20:00,0,0,95.8,1.6799999999999997,12,84.4,11.4,11.8,407.2,227.0,112.0,180.2,13.8,11.0,43.0,67.6,27.2,55.4,40.0,51.4,17.4,15.4,141.2,268.0,12.6,13.8,51.2,9.6,9.8
2017R1301,West Coast,0.2904079867340025,West Coast,Geelong,Geelong,2017-06-15,2017,R13,Subiaco,18:10:00,1,1,79.4,0.0,8,90.2,-10.8,-16.8,377.0,208.6,99.8,168.4,11.4,9.6,35.0,61.2,36.8,45.4,31.6,47.6,14.8,15.0,131.2,247.4,12.6,10.4,45.6,5.0,7.6
2017R1301,Geelong,0.7031813134240942,West Coast,Geelong,West Coast,2017-06-15,2017,R13,Subiaco,18:10:00,0,0,94.6,0.04,12,93.6,1.0,3.6,382.2,198.8,81.6,183.4,13.6,11.4,43.6,81.4,35.0,54.0,40.2,50.4,19.0,20.8,152.8,226.4,12.0,11.2,44.2,6.6,8.0
2017R1302,St Kilda,0.4063722765396483,St Kilda,North Melbourne,North Melbourne,2017-06-16,2017,R13,Docklands,19:50:00,1,0,73.0,0.04,8,94.0,-21.0,-40.8,416.4,209.2,94.2,207.2,10.4,9.4,43.0,72.8,34.2,50.6,38.6,53.0,16.8,17.0,145.4,270.6,9.8,10.4,44.4,6.6,8.0
2017R1302,North Melbourne,0.5861501188884676,St Kilda,North Melbourne,St Kilda,2017-06-16,2017,R13,Docklands,19:50:00,0,1,101.2,1.8,12,98.6,2.6,-0.8,367.6,190.0,73.2,177.6,14.8,11.2,46.8,78.8,35.2,57.0,37.8,49.8,20.4,15.2,144.4,220.2,9.6,12.0,43.0,6.6,9.6
2017R1303,Richmond,0.4048367798690673,Sydney,Sydney,Sydney,2017-06-17,2017,R13,M.C.G.,13:45:00,0,1,80.4,2.12,8,72.4,8.0,12.4,377.0,219.4,96.4,157.6,11.2,11.6,30.8,65.2,34.0,58.0,33.6,54.2,16.4,17.6,142.0,227.6,14.8,14.6,49.4,9.0,8.4
2017R1303,Sydney,0.5876942458125852,Sydney,Sydney,Richmond,2017-06-17,2017,R13,M.C.G.,13:45:00,1,0,107.2,11.84,16,70.0,37.2,59.4,400.2,223.0,102.4,177.2,15.8,10.4,45.4,58.0,34.4,57.0,38.2,50.2,17.2,16.0,151.4,250.4,12.4,15.2,41.2,5.8,10.2
2017R1304,Port Adelaide,0.7886527999377504,Port Adelaide,Port Adelaide,Brisbane Lions,2017-06-17,2017,R13,Adelaide Oval,16:05:00,1,1,87.0,0.0,8,78.8,8.2,33.8,393.6,225.2,97.6,168.4,12.0,12.6,44.4,70.2,33.4,60.4,39.8,50.8,19.0,18.0,152.6,237.8,14.6,12.0,51.6,7.0,7.2
2017R1304,Brisbane Lions,0.2062410849642933,Port Adelaide,Port Adelaide,Port Adelaide,2017-06-17,2017,R13,Adelaide Oval,16:05:00,0,0,84.2,3.88,4,116.2,-32.0,-43.2,351.8,203.8,84.4,148.0,12.2,8.8,41.4,68.4,35.8,48.0,38.2,55.6,19.4,17.8,136.4,211.4,7.4,7.6,49.4,2.4,7.4
2017R1305,Carlton,0.2887142051360413,Carlton,Gold Coast,Gold Coast,2017-06-17,2017,R13,Carrara,19:25:00,1,0,72.6,5.04,8,82.0,-9.4,-14.8,370.6,227.6,106.8,143.0,10.8,5.6,38.6,73.0,36.6,40.4,32.4,57.2,19.2,21.0,139.4,228.4,11.2,9.8,43.0,5.4,7.2
2017R1305,Gold Coast,0.7048969353187601,Carlton,Gold Coast,Carlton,2017-06-17,2017,R13,Carrara,19:25:00,0,1,84.8,0.0,12,97.4,-12.6,-36.0,425.0,220.2,103.4,204.8,11.8,12.2,47.0,68.8,41.8,51.4,35.6,52.0,14.8,14.8,146.0,279.6,12.4,11.2,49.4,11.2,8.2
2017R1306,Melbourne,0.6743907420545471,Melbourne,Melbourne,Western Bulldogs,2017-06-18,2017,R13,Docklands,15:20:00,1,0,102.8,0.4,12,90.2,12.6,17.4,408.4,204.4,76.6,204.0,15.4,8.0,22.2,81.8,34.4,57.8,39.4,51.0,16.6,16.0,159.2,251.2,9.8,14.0,55.6,5.2,10.4
2017R1306,Western Bulldogs,0.3188587035433038,Melbourne,Melbourne,Melbourne,2017-06-18,2017,R13,Docklands,15:20:00,0,1,70.8,11.6,8,77.2,-6.4,-12.8,405.8,189.8,72.2,216.0,10.0,9.8,30.4,76.4,37.6,51.4,34.8,46.4,17.8,15.0,145.6,258.8,7.0,11.0,50.0,7.6,8.0
2017R1401,Adelaide,0.7912778383443443,Hawthorn,Adelaide,Hawthorn,2017-06-22,2017,R14,Adelaide Oval,19:20:00,0,1,106.8,0.6,12,72.0,34.8,76.0,399.0,220.0,82.6,179.0,15.2,11.6,51.4,71.8,33.4,60.0,39.2,58.8,21.2,18.8,156.8,237.0,10.6,13.2,55.6,9.0,9.8
2017R1401,Hawthorn,0.2036630892470027,Hawthorn,Adelaide,Adelaide,2017-06-22,2017,R14,Adelaide Oval,19:20:00,1,0,78.4,1.48,8,86.6,-8.2,-19.0,375.6,216.0,102.6,159.6,11.8,6.2,45.6,80.6,34.4,45.8,37.0,50.0,15.6,18.0,132.2,244.4,7.8,9.0,55.8,7.2,8.6
2017R1402,Essendon,0.3402470664235621,Sydney,Sydney,Sydney,2017-06-23,2017,R14,S.C.G.,19:50:00,0,0,106.6,0.0,12,83.2,23.4,37.8,413.6,225.8,108.0,187.8,16.0,8.6,39.2,68.6,41.8,50.0,34.0,52.2,19.0,17.6,137.6,272.6,11.8,12.4,49.8,11.2,10.2
2017R1402,Sydney,0.6527803928977366,Sydney,Sydney,Essendon,2017-06-23,2017,R14,S.C.G.,19:50:00,1,1,96.2,11.6,16,68.0,28.2,48.6,392.6,220.4,99.6,172.2,14.2,9.6,49.0,60.4,34.2,57.2,38.2,51.2,17.8,17.0,155.6,241.6,12.8,12.6,43.6,4.2,9.2
2017R1403,Collingwood,0.4793930726898697,Port Adelaide,Port Adelaide,Port Adelaide,2017-06-24,2017,R14,M.C.G.,13:45:00,0,1,104.6,1.6800000000000002,12,89.4,15.2,19.2,419.4,234.8,117.8,184.6,15.2,10.6,49.0,69.4,29.2,58.6,40.0,52.2,16.6,16.8,146.0,275.6,12.8,15.0,50.4,11.0,11.4
2017R1403,Port Adelaide,0.5128882292568565,Port Adelaide,Port Adelaide,Collingwood,2017-06-24,2017,R14,M.C.G.,13:45:00,1,0,93.8,0.16,12,75.6,18.2,45.8,386.0,220.6,90.4,165.4,13.2,12.8,45.4,71.0,34.4,60.0,40.0,53.0,18.8,18.6,157.0,224.4,13.8,12.4,50.6,6.4,7.6
2017R1404,Brisbane Lions,0.2723635331920541,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2017-06-24,2017,R14,Gabba,16:35:00,0,1,84.2,3.8,4,113.4,-29.2,-39.6,359.6,205.6,84.2,154.0,12.2,8.6,38.0,70.6,38.0,47.0,38.0,57.6,19.6,18.4,141.0,216.2,7.2,6.6,51.8,1.8,7.2
2017R1404,Greater Western Sydney,0.721467741342884,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,2017-06-24,2017,R14,Gabba,16:35:00,1,0,93.0,1.9599999999999997,16,87.2,5.8,6.2,385.2,211.6,93.0,173.6,13.4,9.6,39.6,66.0,32.2,53.2,42.8,45.8,14.2,16.6,137.6,246.8,10.2,11.4,47.4,10.2,9.2
2017R1405,Western Bulldogs,0.4202947656924363,Western Bulldogs,North Melbourne,North Melbourne,2017-06-24,2017,R14,Docklands,19:25:00,1,1,66.0,11.6,4,84.8,-18.8,-34.6,402.6,185.2,67.0,217.4,9.4,8.6,37.2,78.6,37.8,48.8,33.6,48.6,17.6,17.4,148.0,254.2,6.0,9.0,49.0,7.2,7.6
2017R1405,North Melbourne,0.5721560840836033,Western Bulldogs,North Melbourne,Western Bulldogs,2017-06-24,2017,R14,Docklands,19:25:00,0,0,86.6,1.8,8,99.2,-12.6,-19.4,365.6,181.2,73.0,184.4,12.4,10.8,45.2,74.6,34.4,51.2,35.0,50.0,19.2,15.8,140.0,223.2,9.4,11.6,42.0,8.0,8.0
2017R1406,Melbourne,0.7730081362901413,Melbourne,Melbourne,West Coast,2017-06-24,2017,R14,Subiaco,17:40:00,1,0,107.2,0.0,16,82.6,24.6,38.4,408.2,212.0,83.2,196.2,16.0,9.0,21.2,82.2,36.4,57.8,40.0,56.6,18.6,18.8,163.2,248.6,10.6,15.0,54.8,5.6,11.4
2017R1406,West Coast,0.221613987526329,Melbourne,Melbourne,Melbourne,2017-06-24,2017,R14,Subiaco,17:40:00,0,1,76.6,0.0,8,86.8,-10.2,-15.2,376.4,204.8,94.8,171.6,10.6,11.4,37.0,68.2,33.2,49.4,32.4,43.8,14.8,13.6,131.0,246.8,10.6,11.0,47.8,5.2,6.6
2017R1407,Geelong,0.7506651564049917,Geelong,Geelong,Fremantle,2017-06-25,2017,R14,Kardinia Park,13:10:00,1,1,88.8,0.04,12,85.4,3.4,4.8,375.6,192.2,78.8,183.4,12.6,11.6,47.2,83.0,32.6,53.0,41.8,52.0,19.8,21.4,155.0,221.0,13.4,11.0,46.2,5.6,7.2
2017R1407,Fremantle,0.2435944300925933,Geelong,Geelong,Geelong,2017-06-25,2017,R14,Kardinia Park,13:10:00,0,0,70.0,3.44,8,98.0,-28.0,-54.8,351.2,202.0,79.6,149.2,10.0,7.8,38.0,68.2,40.2,44.2,33.6,59.2,17.2,19.4,137.6,208.0,10.4,6.2,50.2,5.2,5.8
2017R1408,Carlton,0.2905541329480479,Richmond,Richmond,Richmond,2017-06-25,2017,R14,M.C.G.,15:20:00,0,0,73.4,5.4,8,85.4,-12.0,-20.2,380.2,234.2,106.0,146.0,10.8,6.6,38.2,73.6,35.8,43.0,34.4,57.8,20.2,20.0,143.0,233.8,10.6,9.8,47.2,5.0,7.6
2017R1408,Richmond,0.7030332912153989,Richmond,Richmond,Carlton,2017-06-25,2017,R14,M.C.G.,15:20:00,1,1,79.6,2.12,8,72.4,7.2,11.2,384.4,226.0,99.6,158.4,11.0,11.8,25.0,66.4,33.0,58.2,33.6,55.2,18.4,16.2,142.6,234.4,11.6,14.4,51.6,10.4,7.4
2017R1409,St Kilda,0.5679872332667891,St Kilda,St Kilda,Gold Coast,2017-06-25,2017,R14,Docklands,16:40:00,1,1,69.2,0.04,8,91.4,-22.2,-41.4,414.8,207.2,97.6,207.6,9.6,10.6,39.6,69.8,35.2,50.4,34.8,54.6,16.2,18.4,140.8,273.8,10.0,11.2,42.8,6.0,7.6
2017R1409,Gold Coast,0.4244446263448311,St Kilda,St Kilda,St Kilda,2017-06-25,2017,R14,Docklands,16:40:00,0,0,74.6,0.36,8,94.2,-19.6,-43.8,398.4,209.6,92.0,188.8,10.4,10.8,45.0,69.2,42.8,46.0,34.0,54.4,16.0,17.2,142.6,257.4,10.4,9.4,49.6,10.2,7.4
2017R1501,Sydney,0.4396757166749163,Sydney,Melbourne,Melbourne,2017-06-30,2017,R15,M.C.G.,19:50:00,1,0,89.4,11.6,16,69.4,20.0,38.0,383.8,218.6,98.6,165.2,12.8,11.0,48.2,62.4,35.0,56.0,37.8,51.6,19.0,16.8,151.0,236.2,13.8,12.6,43.0,3.8,8.6
2017R1501,Melbourne,0.5526956265789539,Sydney,Melbourne,Sydney,2017-06-30,2017,R15,M.C.G.,19:50:00,0,1,105.6,0.0,16,88.6,17.0,26.6,406.6,204.2,80.8,202.4,15.6,9.8,26.4,77.2,37.2,56.6,40.0,58.2,17.6,21.0,162.2,249.0,10.4,14.2,52.8,6.8,11.4
2017R1502,Western Bulldogs,0.5960714350069447,West Coast,Western Bulldogs,West Coast,2017-07-01,2017,R15,Docklands,13:45:00,0,1,75.2,11.84,8,92.2,-17.0,-31.8,397.6,190.8,69.4,206.8,10.8,9.0,39.6,81.2,38.6,49.6,35.2,48.0,19.8,17.8,151.0,246.4,6.8,10.8,48.4,6.6,8.6
2017R1502,West Coast,0.3965089583780771,West Coast,Western Bulldogs,Western Bulldogs,2017-07-01,2017,R15,Docklands,13:45:00,1,0,82.0,0.0,4,94.4,-12.4,-18.4,364.0,199.0,85.4,165.0,11.6,10.4,38.0,72.2,30.6,51.4,36.0,45.0,17.8,13.8,137.2,228.2,11.4,10.2,47.4,5.4,7.8
2017R1503,Adelaide,0.7574701332534248,Adelaide,Adelaide,Carlton,2017-07-01,2017,R15,M.C.G.,14:10:00,1,0,110.0,0.6,12,69.8,40.2,85.0,404.4,226.4,86.6,178.0,15.8,10.8,45.8,72.6,31.8,61.4,39.6,58.6,23.0,17.2,156.0,242.6,9.6,12.4,54.6,8.6,10.2
