gameid,team,model_prob_1,model_prob_2,model_odds_1,model_odds_2,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2012R1703,Adelaide,0.5625151782359936,0.4374848217640064,1.7777298083509974,2.2857935870045627,Adelaide,Adelaide,West Coast,2012-07-21,2012,R17,Football Park,13:40:00,1,1,120.8,1.2,16,87.2,33.6,58.4,346.2,218.8,97.6,127.4,18.2,9.8,47.2,51.8,33.4,54.6,39.6,46.0,14.8,18.0,144.4,201.8,14.8,18.0,48.0,6.6,13.2
2012R1704,Gold Coast,0.26081621731807,0.7391837826819301,3.834117411420327,1.3528435328650856,Brisbane Lions,Brisbane Lions,Brisbane Lions,2012-07-21,2012,R17,Carrara,16:40:00,0,1,71.0,0.24000000000000005,4,119.0,-48.0,-106.2,319.8,178.2,82.2,141.6,10.0,9.8,26.0,46.8,34.4,40.2,29.2,49.0,18.8,18.6,120.8,199.0,9.8,10.8,44.8,9.0,7.2
2012R1705,Melbourne,0.8509143452596707,0.1490856547403293,1.1752064183320747,6.7075534647632935,Port Adelaide,Melbourne,Port Adelaide,2012-07-21,2012,R17,Marrara Oval,19:10:00,0,1,88.8,0.08,4,105.2,-16.4,-16.2,332.8,193.4,85.8,139.4,12.8,9.0,40.2,67.4,30.0,52.2,33.4,48.4,17.0,20.2,142.4,188.8,16.4,11.2,49.4,8.8,6.8
2012R1706,Western Bulldogs,0.4708373376833509,0.529162662316649,2.123875742141171,1.8897780799991586,Carlton,Carlton,Carlton,2012-07-21,2012,R17,Docklands,19:40:00,0,1,61.6,1.8800000000000001,4,104.4,-42.8,-83.6,366.8,214.4,103.8,152.4,8.4,8.8,40.0,62.2,35.4,46.2,35.8,42.2,16.4,16.4,138.6,229.0,13.0,10.4,40.2,9.2,6.2
2012R1707,Sydney,0.6056594142287146,0.3943405857712854,1.65109296827073,2.53587897386751,Sydney,Sydney,St Kilda,2012-07-22,2012,R17,S.C.G.,13:10:00,1,1,105.8,1.8,20,65.2,40.6,82.0,395.4,209.6,79.2,185.8,15.6,10.6,39.6,71.4,40.2,56.4,39.2,46.6,18.8,19.4,156.8,234.8,11.8,11.8,64.0,13.6,10.4
2012R1708,Richmond,0.5254077808469617,0.4745922191530383,1.903283576021641,2.1070720497369497,North Melbourne,Richmond,North Melbourne,2012-07-22,2012,R17,M.C.G.,15:15:00,0,1,85.6,2.6,8,85.2,0.4,0.6,372.2,218.4,81.0,153.8,11.8,12.2,43.6,71.0,24.6,59.8,39.2,50.4,20.6,20.4,162.0,205.4,12.6,9.0,56.6,7.2,6.8
2012R1709,Fremantle,0.8652295462332119,0.1347704537667881,1.1557626578443987,7.420023989311767,Fremantle,Fremantle,Greater Western Sydney,2012-07-22,2012,R17,Subiaco,14:40:00,1,1,91.4,1.8,12,85.2,6.2,12.4,353.2,216.6,93.6,136.6,14.0,5.8,39.8,81.4,35.8,46.6,38.8,41.8,22.0,15.0,149.0,200.8,12.4,11.8,48.0,5.6,10.0
2012R1801,Essendon,0.2662573963422923,0.7337426036577077,3.7557642106378553,1.362875748273303,Hawthorn,Hawthorn,Hawthorn,2012-07-27,2012,R18,Docklands,19:50:00,0,1,101.8,2.16,12,97.8,4.0,5.4,353.8,212.8,104.0,141.0,15.0,9.8,43.2,59.6,33.6,51.8,32.0,46.0,16.6,18.8,131.0,222.6,10.8,12.2,45.4,12.6,10.0
2012R1802,Geelong,0.568437959309495,0.4315620406905049,1.7592069347633665,2.317163943334745,Geelong,Geelong,Adelaide,2012-07-28,2012,R18,Kardinia Park,13:45:00,1,1,99.2,0.32,12,82.8,16.4,26.0,369.8,221.8,101.4,148.0,14.0,11.2,38.4,63.2,29.2,60.6,35.0,48.8,16.6,20.4,148.2,221.0,14.4,17.8,48.0,4.0,9.6
2012R1803,North Melbourne,0.6048671884748341,0.3951328115251659,1.6532554898894232,2.5307946362138805,North Melbourne,North Melbourne,Melbourne,2012-07-28,2012,R18,Docklands,14:10:00,1,1,118.6,0.8800000000000001,16,94.6,24.0,25.0,350.4,206.0,92.6,144.4,18.0,8.4,40.2,54.8,30.8,57.2,37.6,48.8,18.0,20.8,128.4,218.2,11.0,13.8,47.2,10.4,10.8
2012R1804,Greater Western Sydney,0.091460385161278,0.908539614838722,10.93369548178302,1.1006674708152526,Collingwood,Collingwood,Collingwood,2012-07-28,2012,R18,Sydney Showground,16:40:00,0,1,44.4,0.0,0,154.0,-109.6,-273.2,337.6,184.4,81.8,153.2,6.2,5.4,36.0,56.0,42.0,33.4,30.4,52.2,22.0,20.8,131.2,206.4,12.2,5.8,41.4,6.8,4.4
2012R1805,Carlton,0.3208504598747922,0.6791495401252077,3.11671674209299,1.4724297682887932,Carlton,Richmond,Richmond,2012-07-28,2012,R18,M.C.G.,19:40:00,1,1,84.4,0.8400000000000001,8,98.8,-14.4,-16.4,358.4,212.8,91.4,145.6,12.4,7.6,30.8,65.2,29.0,46.8,38.0,45.8,19.6,18.6,136.0,215.4,7.0,12.8,47.8,10.4,8.6
2012R1806,Gold Coast,0.1516701413317959,0.8483298586682041,6.593255542713479,1.1787867535040006,Sydney,Sydney,Sydney,2012-07-28,2012,R18,Carrara,19:40:00,0,1,70.8,0.16,4,102.0,-31.2,-72.0,325.8,185.2,81.6,140.6,9.6,11.2,26.6,47.0,35.0,43.4,32.4,50.6,21.4,19.4,129.0,197.4,9.0,10.0,50.0,12.2,7.2
2012R1807,Port Adelaide,0.2034340426395094,0.7965659573604905,4.9155981320787445,1.2553888234360537,Fremantle,Fremantle,Fremantle,2012-07-29,2012,R18,Football Park,12:40:00,0,1,67.4,2.1599999999999997,4,98.6,-31.2,-48.8,334.0,182.6,69.4,151.4,9.4,7.8,34.2,59.4,38.2,41.2,36.6,51.2,22.0,19.4,135.2,194.0,8.8,7.4,47.6,9.4,5.0
2012R1808,St Kilda,0.802532583031494,0.197467416968506,1.2460553267788714,5.064126605552802,St Kilda,St Kilda,Western Bulldogs,2012-07-29,2012,R18,Docklands,15:15:00,1,1,105.6,2.96,8,102.0,3.6,11.0,342.8,208.0,88.8,134.8,15.6,9.2,31.6,68.0,35.6,56.4,38.4,46.6,19.4,15.6,138.2,203.2,12.2,9.2,48.4,14.6,8.6
2012R1809,West Coast,0.4881746065275577,0.5118253934724424,2.0484473928562474,1.95379129826985,West Coast,Brisbane Lions,Brisbane Lions,2012-07-29,2012,R18,Subiaco,14:40:00,1,1,95.6,0.68,8,90.8,4.8,34.6,368.8,213.6,100.6,155.2,14.0,10.0,48.8,59.0,29.0,50.8,37.8,41.4,19.6,17.2,140.0,230.0,15.2,12.8,46.0,10.6,9.4
2012R1901,Hawthorn,0.4933263644502871,0.5066736355497129,2.0270556614469584,1.973657064108053,Geelong,Geelong,Geelong,2012-08-03,2012,R19,M.C.G.,19:50:00,0,1,149.4,1.0,20,64.4,85.0,183.8,401.6,231.8,105.2,169.8,22.2,13.0,36.0,56.2,30.4,63.6,42.4,41.8,20.0,19.8,141.6,258.8,10.0,17.0,54.2,9.2,16.2
2012R1902,Western Bulldogs,0.1377770729905026,0.8622229270094973,7.258101644160586,1.1597928664091126,North Melbourne,North Melbourne,North Melbourne,2012-08-04,2012,R19,Docklands,13:45:00,0,1,56.6,2.16,0,114.2,-57.6,-116.6,348.0,202.0,103.4,146.0,8.0,6.6,43.2,57.2,33.6,41.0,34.6,40.2,15.8,17.0,124.0,222.6,11.4,7.4,42.0,6.8,5.4
2012R1903,Greater Western Sydney,0.2202437918499975,0.7797562081500025,4.540423099331103,1.2824521171463747,Greater Western Sydney,Port Adelaide,Port Adelaide,2012-08-04,2012,R19,Sydney Showground,14:10:00,1,1,43.8,0.0,0,161.8,-118.0,-290.2,349.0,186.0,85.6,163.0,5.8,7.0,39.0,50.4,39.2,35.4,29.6,53.4,19.8,20.6,127.0,220.6,11.6,6.2,43.0,7.6,4.4
2012R1904,Fremantle,0.475707237523121,0.524292762476879,2.102133247345005,1.907331307179926,Fremantle,West Coast,West Coast,2012-08-04,2012,R19,Subiaco,14:40:00,1,1,99.4,0.56,16,66.4,33.0,76.8,353.0,222.4,108.0,130.6,14.6,10.6,39.2,69.0,31.2,51.0,35.0,45.2,22.2,18.8,144.8,207.8,15.2,12.6,39.6,8.6,8.8
2012R1905,Collingwood,0.5537249357823275,0.4462750642176725,1.8059508166941316,2.2407705027235085,Collingwood,Collingwood,St Kilda,2012-08-04,2012,R19,M.C.G.,19:40:00,1,1,108.8,0.56,12,86.8,22.0,41.8,382.6,221.2,98.6,161.4,15.8,9.6,40.0,63.6,32.4,56.6,34.0,42.6,15.8,17.0,141.6,242.2,13.0,14.6,53.6,11.0,11.0
2012R1906,Brisbane Lions,0.382197415823225,0.617802584176775,2.616448878509746,1.6186400407057295,Richmond,Richmond,Richmond,2012-08-04,2012,R19,Gabba,19:40:00,0,1,82.6,2.96,8,99.8,-17.2,-18.6,361.4,203.2,86.6,158.2,12.2,7.4,30.6,53.4,38.2,46.2,35.8,50.0,18.2,21.0,138.8,220.0,9.0,9.4,50.8,7.4,7.6
2012R1907,Melbourne,0.3893691723799973,0.6106308276200028,2.568256736627494,1.637650696244086,Melbourne,Gold Coast,Gold Coast,2012-08-05,2012,R19,M.C.G.,13:10:00,1,1,70.2,2.8,0,110.2,-40.0,-58.8,327.8,191.0,84.2,136.8,10.0,8.2,38.0,69.4,34.0,46.8,33.0,51.0,20.0,21.6,129.8,195.0,11.4,8.8,50.6,9.4,5.8
2012R1908,Carlton,0.2820503638125555,0.7179496361874445,3.545466087980578,1.392855361429443,Sydney,Sydney,Sydney,2012-08-05,2012,R19,Docklands,15:15:00,0,1,89.6,3.4799999999999995,12,101.2,-11.6,-12.8,359.6,212.0,90.0,147.6,13.2,7.8,33.8,67.4,28.6,47.0,38.6,43.2,20.4,19.0,140.6,213.6,8.2,13.6,47.2,9.4,9.0
2012R1909,Adelaide,0.7094347954364842,0.2905652045635157,1.4095728126567906,3.4415683099502243,Adelaide,Adelaide,Essendon,2012-08-05,2012,R19,Football Park,16:10:00,1,1,119.8,1.7600000000000002,16,76.2,43.6,70.6,362.4,221.0,90.8,141.4,18.2,9.4,40.0,54.2,33.6,54.2,45.2,48.6,15.4,19.8,152.4,209.8,13.0,17.0,48.0,7.6,13.4
2012R2001,West Coast,0.2474675982130176,0.7525324017869824,4.0409330644539985,1.328846435881531,West Coast,Geelong,Geelong,2012-08-10,2012,R20,Subiaco,18:40:00,1,1,90.6,0.4,8,103.8,-13.2,-29.2,341.0,198.8,89.0,142.2,13.4,8.6,53.2,63.0,30.2,49.2,37.6,44.8,22.0,20.2,140.6,199.8,15.4,10.0,45.6,10.6,7.8
2012R2002,St Kilda,0.7263509787157657,0.2736490212842343,1.3767448923495127,3.6543160114624276,St Kilda,St Kilda,Melbourne,2012-08-11,2012,R20,M.C.G.,13:45:00,1,1,103.4,4.159999999999999,12,78.4,25.0,53.0,356.6,219.6,99.6,137.0,15.2,9.4,35.0,69.8,35.6,54.8,37.0,45.6,16.0,17.4,136.8,218.4,12.2,11.8,51.6,13.4,8.6
2012R2003,Adelaide,0.5116920435936969,0.4883079564063031,1.954300467478127,2.0478879913394996,Adelaide,Adelaide,Fremantle,2012-08-11,2012,R20,Football Park,13:40:00,1,1,119.4,0.68,16,78.8,40.6,67.0,359.2,225.8,95.4,133.4,18.0,9.6,40.4,56.0,34.6,55.0,44.8,46.6,16.6,19.2,151.6,206.4,12.6,16.8,50.2,7.2,13.6
2012R2004,Gold Coast,0.6696541661500651,0.3303458338499349,1.493308114170541,3.02713065379316,Gold Coast,Gold Coast,Greater Western Sydney,2012-08-11,2012,R20,Carrara,16:40:00,1,1,70.8,0.16,4,98.2,-27.4,-46.6,344.6,193.8,85.8,150.8,9.6,11.0,29.4,49.0,33.4,44.2,34.6,52.0,22.8,20.8,137.4,207.6,11.2,11.6,47.8,16.4,8.0
2012R2005,Carlton,0.7002129684081239,0.2997870315918761,1.4281369313587795,3.3357013300074283,Carlton,Carlton,Brisbane Lions,2012-08-11,2012,R20,Docklands,19:40:00,1,1,89.8,3.4799999999999995,12,95.8,-6.0,-4.8,357.0,213.4,91.2,143.6,13.2,7.8,32.2,70.6,28.6,48.4,38.4,42.8,21.4,18.6,139.2,211.4,9.0,14.0,48.8,10.6,9.0
2012R2006,Sydney,0.5638171976048303,0.4361828023951697,1.773624508525337,2.29261675267524,Collingwood,Sydney,Collingwood,2012-08-11,2012,R20,Stadium Australia,19:40:00,0,1,111.0,0.96,20,66.6,44.4,70.4,380.4,204.4,77.0,176.0,16.4,10.2,49.8,62.0,36.8,55.2,42.0,44.0,19.0,21.0,152.8,221.0,12.8,12.4,52.0,10.6,10.4
2012R2007,Hawthorn,0.8482647480554676,0.1517352519445324,1.1788772341328164,6.590426332606974,Hawthorn,Hawthorn,Port Adelaide,2012-08-12,2012,R20,York Park,13:10:00,1,1,148.6,1.16,16,74.0,74.6,169.2,391.4,225.4,98.2,166.0,22.0,13.4,39.6,59.6,30.0,62.8,43.4,38.0,20.6,18.6,143.6,248.2,10.0,16.8,53.0,7.8,16.0
2012R2008,Richmond,0.8752065985111753,0.1247934014888246,1.142587363602048,8.013244194562251,Richmond,Richmond,Western Bulldogs,2012-08-12,2012,R20,M.C.G.,15:15:00,1,1,102.2,2.88,8,90.0,12.2,15.2,365.0,213.8,86.0,151.2,14.6,12.0,41.6,64.2,27.8,57.0,42.6,47.0,21.6,20.0,151.8,214.4,13.6,11.2,56.6,10.0,8.4
2012R2009,Essendon,0.3728221366704224,0.6271778633295775,2.6822441632107474,1.594444030105232,North Melbourne,North Melbourne,North Melbourne,2012-08-12,2012,R20,Docklands,16:40:00,0,1,88.4,2.2399999999999998,4,125.6,-37.2,-52.6,328.4,194.2,81.6,134.2,12.8,9.0,46.0,59.8,33.6,53.0,35.8,48.2,17.8,18.6,135.2,193.6,10.6,11.0,48.6,8.4,9.4
2012R2101,Geelong,0.6024165881558392,0.3975834118441608,1.6599808498986914,2.515195479010493,Geelong,Geelong,St Kilda,2012-08-17,2012,R21,Docklands,19:50:00,1,1,106.0,0.76,12,94.0,12.0,18.8,341.4,200.8,85.8,140.6,15.6,10.0,33.0,70.6,30.8,56.2,38.2,46.4,20.2,20.6,150.0,195.0,14.6,16.6,54.6,4.6,10.8
2012R2102,Essendon,0.38722241463899,0.61277758536101,2.5824951299172767,1.631913477074823,Carlton,Carlton,Carlton,2012-08-18,2012,R21,M.C.G.,13:45:00,0,1,91.2,2.36,4,119.0,-27.8,-36.0,326.4,193.6,78.0,132.8,13.4,9.2,44.6,60.6,34.6,51.2,36.0,47.6,18.0,17.8,139.8,186.6,11.6,11.8,49.6,9.0,9.6
2012R2103,Greater Western Sydney,0.3482501619648271,0.651749838035173,2.871499023454866,1.5343310295476178,Melbourne,Melbourne,Melbourne,2012-08-18,2012,R21,Manuka Oval,14:10:00,0,1,67.2,0.0,4,133.2,-66.0,-134.4,357.2,198.4,98.2,158.8,9.6,7.6,38.2,46.2,40.4,38.8,30.0,50.4,21.8,22.0,124.8,227.8,13.4,8.8,40.4,10.6,7.0
2012R2104,Fremantle,0.5128736687618456,0.4871263312381544,1.9497978954820412,2.0528555651225995,Fremantle,Fremantle,Richmond,2012-08-18,2012,R21,Subiaco,14:40:00,1,1,105.6,0.44000000000000006,16,67.0,38.6,91.6,326.6,218.2,104.2,108.4,15.6,10.6,37.4,63.0,27.6,54.4,35.2,48.4,21.2,21.4,146.2,179.0,16.6,12.6,40.2,8.8,9.2
2012R2105,Brisbane Lions,0.1765493577852249,0.8234506422147752,5.664138417407986,1.214401870293492,Brisbane Lions,Adelaide,Adelaide,2012-08-18,2012,R21,Gabba,19:40:00,1,1,77.8,3.0,4,114.6,-36.8,-44.4,334.6,185.4,73.8,149.2,11.2,8.6,31.6,54.2,36.6,44.0,36.2,48.4,18.2,20.6,135.0,197.0,9.2,7.8,50.4,5.2,6.4
2012R2106,Collingwood,0.5304633493878672,0.4695366506121328,1.885144376428567,2.1297591970643923,North Melbourne,Collingwood,North Melbourne,2012-08-18,2012,R21,Docklands,19:40:00,0,1,108.8,0.43999999999999995,16,85.2,23.6,45.4,384.2,222.6,93.0,161.6,16.0,9.6,38.6,64.2,35.8,55.2,38.4,45.0,18.2,15.4,146.4,235.0,13.4,13.4,50.2,9.4,11.0
2012R2107,Port Adelaide,0.3743114962534292,0.6256885037465708,2.6715716989973126,1.5982393699294186,West Coast,West Coast,West Coast,2012-08-19,2012,R21,Football Park,12:40:00,0,1,73.8,1.7599999999999998,4,104.8,-31.0,-40.2,355.4,185.4,77.0,170.0,10.4,8.2,29.4,45.0,33.0,46.0,34.6,52.4,21.8,23.4,133.4,216.2,9.6,9.8,42.0,12.4,6.2
2012R2108,Western Bulldogs,0.1259285176619388,0.8740714823380611,7.941013033160196,1.1440711889204893,Sydney,Sydney,Sydney,2012-08-19,2012,R21,Docklands,15:15:00,0,1,62.2,2.08,0,120.2,-58.0,-108.6,341.8,190.2,92.4,151.6,8.8,7.8,45.0,56.2,32.6,42.8,34.4,39.4,16.6,18.4,124.0,218.0,12.0,8.2,45.0,6.4,5.8
2012R2109,Hawthorn,0.7134230717468849,0.2865769282531151,1.4016928237986528,3.4894644383820177,Hawthorn,Hawthorn,Gold Coast,2012-08-19,2012,R21,M.C.G.,16:40:00,1,1,141.8,1.2,16,85.2,56.6,81.2,377.6,218.0,94.2,159.6,21.2,12.0,41.4,59.0,29.6,60.4,43.0,36.0,21.2,16.4,141.2,236.4,9.6,15.8,50.8,5.4,15.4
2012R2201,Richmond,0.7527055435784874,0.2472944564215126,1.328540766746361,4.043762300500191,Richmond,Richmond,Essendon,2012-08-24,2012,R22,M.C.G.,19:50:00,1,1,108.8,2.84,8,91.2,17.6,21.2,361.2,209.2,87.6,152.0,16.0,10.6,39.6,59.2,30.0,55.6,43.0,43.0,22.2,18.4,144.2,220.8,12.4,11.2,53.4,12.0,10.8
2012R2202,St Kilda,0.763128764743728,0.2368712352562719,1.3103948457975076,4.221702981022985,St Kilda,St Kilda,Greater Western Sydney,2012-08-25,2012,R22,Docklands,13:45:00,1,1,93.4,3.16,8,88.6,4.8,22.8,359.2,211.6,98.2,147.6,13.2,11.0,39.6,67.0,34.0,50.8,35.4,43.4,14.0,17.2,129.4,228.6,10.8,13.2,48.6,10.8,8.6
2012R2203,Port Adelaide,0.4781560279483411,0.5218439720516589,2.091367548561027,1.9162815967164357,Brisbane Lions,Brisbane Lions,Brisbane Lions,2012-08-25,2012,R22,Football Park,13:40:00,0,1,68.4,0.12000000000000002,4,99.0,-30.6,-46.4,346.0,186.0,82.4,160.0,9.4,8.4,27.0,46.0,32.4,46.6,32.8,53.4,23.0,24.8,129.2,212.0,10.2,10.8,41.6,12.0,6.0
2012R2204,Sydney,0.4259985861684525,0.5740014138315475,2.3474256311371193,1.7421559876043626,Hawthorn,Hawthorn,Hawthorn,2012-08-25,2012,R22,S.C.G.,16:40:00,0,1,112.2,0.76,16,72.8,39.4,57.4,369.2,205.2,73.2,164.0,16.6,9.4,53.6,66.4,36.2,53.8,40.2,43.6,18.4,19.0,150.6,211.4,10.8,12.8,49.4,12.8,11.6
2012R2205,West Coast,0.3993306880647884,0.6006693119352116,2.5041902109906404,1.6648095385100352,West Coast,Collingwood,Collingwood,2012-08-25,2012,R22,Subiaco,17:40:00,1,1,99.6,0.4800000000000001,12,92.2,7.4,5.6,340.4,195.2,87.8,145.2,15.0,7.4,56.0,57.0,29.2,49.0,37.2,48.2,23.0,23.6,137.0,204.6,13.2,11.6,44.6,14.0,9.0
2012R2206,Gold Coast,0.2659196320046847,0.7340803679953153,3.7605346865942675,1.3622486632231823,Gold Coast,Carlton,Carlton,2012-08-25,2012,R22,Carrara,19:40:00,1,1,68.4,0.32,4,100.2,-31.8,-56.0,353.8,190.8,83.2,163.0,9.6,8.6,29.6,53.2,30.2,45.6,37.4,49.4,20.2,21.2,136.4,216.2,12.0,10.6,49.0,17.0,8.0
2012R2207,Geelong,0.8639169393570563,0.1360830606429437,1.1575186854701789,7.348453182015148,Geelong,Geelong,Western Bulldogs,2012-08-26,2012,R22,Kardinia Park,13:10:00,1,1,114.8,1.48,16,88.2,26.6,37.0,341.4,196.0,88.6,145.4,17.2,8.4,33.8,72.2,28.4,55.8,38.4,43.6,20.4,21.0,146.2,200.4,15.0,16.2,51.2,4.8,11.4
2012R2208,North Melbourne,0.4972802273941155,0.5027197726058845,2.010938591385935,1.9891797667245656,Fremantle,Fremantle,Fremantle,2012-08-26,2012,R22,Docklands,15:15:00,0,1,107.2,3.9200000000000004,20,74.0,33.2,49.6,396.4,218.0,99.0,178.4,16.0,8.0,44.4,61.4,32.8,56.6,39.0,47.0,18.4,20.8,135.2,258.6,8.0,11.8,50.6,23.6,10.6
2012R2209,Melbourne,0.3511694657638602,0.6488305342361398,2.8476279901636956,1.5412344938070581,Adelaide,Adelaide,Adelaide,2012-08-26,2012,R22,M.C.G.,16:40:00,0,1,80.6,6.640000000000001,8,88.6,-8.0,-9.6,355.4,193.8,90.0,161.6,11.6,9.0,36.8,68.6,31.0,47.6,32.8,49.2,22.6,21.4,129.2,222.8,13.0,12.8,48.0,11.2,7.2
2012R2301,Hawthorn,0.6331807734552509,0.3668192265447491,1.5793278032480773,2.7261384563167326,Hawthorn,Hawthorn,West Coast,2012-08-31,2012,R23,M.C.G.,19:50:00,1,1,137.2,0.9199999999999999,16,90.2,47.0,59.0,379.2,217.4,92.0,161.8,20.4,12.2,46.0,60.2,28.8,62.0,43.6,41.8,20.4,16.8,142.2,238.2,7.0,14.0,53.4,8.0,14.2
2012R2302,Geelong,0.4749648818841725,0.5250351181158275,2.1054188175618958,1.9046345006190444,Geelong,Sydney,Sydney,2012-09-01,2012,R23,Kardinia Park,13:45:00,1,1,109.4,1.8,16,89.4,20.0,26.4,342.2,193.4,93.4,148.8,16.4,7.8,35.2,73.2,29.0,54.2,34.8,44.2,22.2,22.0,140.4,208.0,14.6,15.0,49.6,6.0,10.8
2012R2303,Adelaide,0.6696384722924098,0.3303615277075902,1.493343111808743,3.02698684964649,Adelaide,Adelaide,Gold Coast,2012-09-01,2012,R23,Football Park,13:40:00,1,1,106.6,0.76,12,93.8,12.8,14.4,331.2,211.4,87.8,119.8,15.6,10.6,43.2,58.0,37.8,50.4,43.0,44.0,19.8,19.6,147.0,181.6,13.4,13.0,51.8,4.0,9.8
2012R2304,Greater Western Sydney,0.2050235395434708,0.7949764604565291,4.877488712889828,1.2578988809627552,North Melbourne,North Melbourne,North Melbourne,2012-09-01,2012,R23,Sydney Showground,16:40:00,0,1,66.8,3.4400000000000004,4,120.6,-53.8,-124.2,352.6,196.4,89.6,156.2,9.8,5.8,41.8,48.2,38.6,38.0,34.8,44.6,21.8,19.4,129.4,218.8,12.4,9.4,42.0,9.6,6.4
2012R2305,Fremantle,0.6951193985004984,0.3048806014995016,1.4386017742522876,3.279972537057707,Fremantle,Fremantle,Melbourne,2012-09-01,2012,R23,Subiaco,17:40:00,1,1,101.0,0.48,16,73.2,27.8,51.6,342.2,218.0,101.0,124.2,15.0,9.6,43.6,65.8,29.6,52.6,36.6,48.2,18.8,22.2,148.8,192.8,13.8,13.2,43.6,5.6,8.6
2012R2306,Essendon,0.2984654172077143,0.7015345827922856,3.350471921857731,1.4254464776629348,Collingwood,Collingwood,Collingwood,2012-09-01,2012,R23,M.C.G.,19:40:00,0,1,75.8,1.9600000000000002,0,128.4,-52.6,-76.8,319.8,184.4,68.2,135.4,10.8,9.0,42.0,53.6,35.6,49.6,35.6,52.2,22.0,20.2,139.8,180.6,11.8,10.6,52.2,5.8,7.0
2012R2307,Carlton,0.56650365868651,0.43349634131349,1.7652136657309336,2.306824544285677,St Kilda,Carlton,St Kilda,2012-09-02,2012,R23,Docklands,13:10:00,0,1,104.2,4.12,12,83.8,20.4,33.2,355.8,215.8,93.4,140.0,15.2,10.8,39.4,70.2,29.8,56.2,39.4,45.0,21.8,23.0,141.4,209.0,11.4,16.0,46.2,12.2,11.2
2012R2308,Richmond,0.8238112079781249,0.1761887920218751,1.2138703507740496,5.675729928813195,Port Adelaide,Richmond,Port Adelaide,2012-09-02,2012,R23,M.C.G.,15:15:00,0,1,109.4,3.3600000000000003,12,82.0,27.4,37.8,369.2,212.4,95.0,156.8,15.8,12.0,35.8,56.8,27.4,59.8,40.2,39.8,22.2,17.4,143.2,229.4,12.4,13.4,52.8,12.6,11.2
2012R2309,Brisbane Lions,0.6628962361475341,0.3371037638524659,1.5085317210602476,2.9664456681582823,Brisbane Lions,Brisbane Lions,Western Bulldogs,2012-09-02,2012,R23,Gabba,16:40:00,1,1,87.4,1.04,8,119.6,-32.2,-41.4,322.2,180.2,70.4,142.0,12.6,9.8,31.8,60.0,35.8,44.0,39.4,47.4,19.0,21.4,137.6,184.2,8.6,8.2,53.2,6.0,7.4
2012R501,Collingwood,0.2892726085391573,0.7107273914608426,3.456946736333092,1.407009230282487,Collingwood,Essendon,Essendon,2012-04-25,2012,R5,M.C.G.,14:40:00,1,1,89.75,1.65,8,99.0,-9.25,-12.5,345.25,207.0,90.5,138.25,12.75,10.75,32.0,59.75,38.75,49.25,37.25,42.5,17.75,18.0,139.25,204.5,12.5,12.25,37.5,12.75,8.5
2012R502,Fremantle,0.3271417143285093,0.6728582856714906,3.056779237256853,1.4861970511398734,Carlton,Carlton,Carlton,2012-04-27,2012,R5,Subiaco,18:45:00,0,1,85.5,0.6,12,77.25,8.25,21.75,374.0,207.25,86.25,166.75,12.5,8.25,55.0,68.0,29.0,50.0,39.75,45.0,18.5,20.5,153.25,219.5,13.25,9.5,42.0,5.0,9.25
2012R503,Greater Western Sydney,0.1855035813014494,0.8144964186985506,5.39073150493503,1.227752482445359,Western Bulldogs,Western Bulldogs,Western Bulldogs,2012-04-28,2012,R5,Manuka Oval,13:45:00,0,1,52.5,0.1,0,132.25,-79.75,-154.5,351.75,194.25,77.75,157.5,7.5,7.0,36.0,62.25,43.0,37.25,38.0,51.25,21.25,19.75,136.75,210.0,11.25,7.75,47.75,6.75,5.25
2012R504,North Melbourne,0.882948177335048,0.1170518226649519,1.1325693009732947,8.543224507168857,North Melbourne,North Melbourne,Gold Coast,2012-04-28,2012,R5,Docklands,16:40:00,1,1,123.25,0.25,8,96.25,27.0,51.25,397.5,194.75,79.25,202.75,18.25,11.0,41.25,57.25,34.75,63.5,42.0,44.5,21.75,16.5,145.0,251.75,13.0,16.0,53.5,15.5,13.5
2012R505,Melbourne,0.1294744482257759,0.8705255517742241,7.723531659746584,1.1487313588462662,St Kilda,St Kilda,St Kilda,2012-04-28,2012,R5,M.C.G.,19:40:00,0,1,69.25,0.5,0,126.5,-57.25,-87.5,288.75,181.0,73.0,107.75,10.0,8.25,41.5,59.25,37.75,38.0,35.75,49.25,18.0,23.25,135.5,150.25,12.75,8.0,44.25,6.25,5.5
2012R506,Brisbane Lions,0.3773995659348772,0.6226004340651228,2.6497115796168047,1.6061665641167895,Geelong,Geelong,Geelong,2012-04-28,2012,R5,Gabba,19:45:00,0,1,82.0,0.15,8,85.5,-3.5,-8.25,355.5,208.5,89.5,147.0,12.0,7.75,35.75,70.0,37.25,44.25,41.5,55.25,18.25,19.75,146.25,210.25,9.75,9.5,56.75,3.25,6.75
