team,year,round,gameid,gameid-b,gameid-c,gameid_seq
Melbourne,2013,R6,2013R608,R608,R0608,20130608
Melbourne,2013,R5,2013R508,R508,R0508,20130508
Melbourne,2013,R4,2013R407,R407,R0407,20130407
Melbourne,2013,R3,2013R303,R303,R0303,20130303
Melbourne,2013,R2,2013R206,R206,R0206,20130206
Melbourne,2013,R1,2013R107,R107,R0107,20130107
Melbourne,2012,R23,2012R2305,R2305,R2305,20122305
Melbourne,2012,R22,2012R2209,R2209,R2209,20122209
Melbourne,2012,R21,2012R2103,R2103,R2103,20122103
Melbourne,2012,R20,2012R2002,R2002,R2002,20122002
Melbourne,2012,R19,2012R1907,R1907,R1907,20121907
Melbourne,2012,R18,2012R1803,R1803,R1803,20121803
Melbourne,2012,R17,2012R1705,R1705,R1705,20121705
Melbourne,2012,R16,2012R1602,R1602,R1602,20121602
Melbourne,2012,R15,2012R1503,R1503,R1503,20121503
Melbourne,2012,R14,2012R1408,R1408,R1408,20121408
Melbourne,2012,R13,2012R1305,R1305,R1305,20121305
Melbourne,2012,R11,2012R1106,R1106,R1106,20121106
Melbourne,2012,R10,2012R1006,R1006,R1006,20121006
Melbourne,2012,R9,2012R908,R908,R0908,20120908
Melbourne,2012,R8,2012R804,R804,R0804,20120804
Melbourne,2012,R7,2012R701,R701,R0701,20120701
Melbourne,2012,R6,2012R603,R603,R0603,20120603
Melbourne,2012,R5,2012R505,R505,R0505,20120505
Melbourne,2012,R4,2012R409,R409,R0409,20120409
Melbourne,2012,R3,2012R302,R302,R0302,20120302
Melbourne,2012,R2,2012R204,R204,R0204,20120204
Melbourne,2012,R1,2012R104,R104,R0104,20120104
North Melbourne,2021,R23,2021R2309,R2309,R2309,20212309
North Melbourne,2021,R22,2021R2206,R2206,R2206,20212206
North Melbourne,2021,R21,2021R2103,R2103,R2103,20212103
North Melbourne,2021,R20,2021R2003,R2003,R2003,20212003
North Melbourne,2021,R19,2021R1902,R1902,R1902,20211902
North Melbourne,2021,R18,2021R1806,R1806,R1806,20211806
North Melbourne,2021,R17,2021R1709,R1709,R1709,20211709
North Melbourne,2021,R16,2021R1609,R1609,R1609,20211609
North Melbourne,2021,R15,2021R1504,R1504,R1504,20211504
North Melbourne,2021,R14,2021R1403,R1403,R1403,20211403
North Melbourne,2021,R13,2021R1305,R1305,R1305,20211305
North Melbourne,2021,R11,2021R1104,R1104,R1104,20211104
North Melbourne,2021,R10,2021R1009,R1009,R1009,20211009
North Melbourne,2021,R9,2021R903,R903,R0903,20210903
North Melbourne,2021,R8,2021R804,R804,R0804,20210804
North Melbourne,2021,R7,2021R707,R707,R0707,20210707
North Melbourne,2021,R6,2021R606,R606,R0606,20210606
North Melbourne,2021,R5,2021R509,R509,R0509,20210509
North Melbourne,2021,R4,2021R407,R407,R0407,20210407
North Melbourne,2021,R3,2021R302,R302,R0302,20210302
North Melbourne,2021,R2,2021R206,R206,R0206,20210206
North Melbourne,2021,R1,2021R107,R107,R0107,20210107
North Melbourne,2020,R18,2020R1801,R1801,R1801,20201801
North Melbourne,2020,R17,2020R1703,R1703,R1703,20201703
North Melbourne,2020,R16,2020R1601,R1601,R1601,20201601
North Melbourne,2020,R14,2020R1408,R1408,R1408,20201408
North Melbourne,2020,R13,2020R1309,R1309,R1309,20201309
North Melbourne,2020,R12,2020R1203,R1203,R1203,20201203
North Melbourne,2020,R11,2020R1104,R1104,R1104,20201104
North Melbourne,2020,R10,2020R1003,R1003,R1003,20201003
North Melbourne,2020,R9,2020R905,R905,R0905,20200905
North Melbourne,2020,R8,2020R803,R803,R0803,20200803
North Melbourne,2020,R7,2020R705,R705,R0705,20200705
North Melbourne,2020,R6,2020R606,R606,R0606,20200606
North Melbourne,2020,R5,2020R505,R505,R0505,20200505
North Melbourne,2020,R4,2020R409,R409,R0409,20200409
North Melbourne,2020,R3,2020R303,R303,R0303,20200303
North Melbourne,2020,R2,2020R207,R207,R0207,20200207
North Melbourne,2020,R1,2020R107,R107,R0107,20200107
North Melbourne,2019,R23,2019R2303,R2303,R2303,20192303
North Melbourne,2019,R22,2019R2205,R2205,R2205,20192205
North Melbourne,2019,R21,2019R2106,R2106,R2106,20192106
North Melbourne,2019,R20,2019R2001,R2001,R2001,20192001
North Melbourne,2019,R19,2019R1904,R1904,R1904,20191904
North Melbourne,2019,R18,2019R1805,R1805,R1805,20191805
North Melbourne,2019,R17,2019R1704,R1704,R1704,20191704
North Melbourne,2019,R16,2019R1608,R1608,R1608,20191608
North Melbourne,2019,R15,2019R1505,R1505,R1505,20191505
North Melbourne,2019,R13,2019R1306,R1306,R1306,20191306
North Melbourne,2019,R12,2019R1203,R1203,R1203,20191203
North Melbourne,2019,R11,2019R1101,R1101,R1101,20191101
North Melbourne,2019,R10,2019R1003,R1003,R1003,20191003
North Melbourne,2019,R9,2019R906,R906,R0906,20190906
North Melbourne,2019,R8,2019R807,R807,R0807,20190807
North Melbourne,2019,R7,2019R707,R707,R0707,20190707
North Melbourne,2019,R6,2019R603,R603,R0603,20190603
North Melbourne,2019,R5,2019R502,R502,R0502,20190502
North Melbourne,2019,R4,2019R406,R406,R0406,20190406
North Melbourne,2019,R3,2019R308,R308,R0308,20190308
North Melbourne,2019,R2,2019R207,R207,R0207,20190207
North Melbourne,2019,R1,2019R109,R109,R0109,20190109
North Melbourne,2018,R23,2018R2309,R2309,R2309,20182309
North Melbourne,2018,R22,2018R2209,R2209,R2209,20182209
North Melbourne,2018,R21,2018R2107,R2107,R2107,20182107
North Melbourne,2018,R20,2018R2003,R2003,R2003,20182003
North Melbourne,2018,R19,2018R1907,R1907,R1907,20181907
North Melbourne,2018,R18,2018R1802,R1802,R1802,20181802
North Melbourne,2018,R17,2018R1708,R1708,R1708,20181708
North Melbourne,2018,R16,2018R1607,R1607,R1607,20181607
North Melbourne,2018,R15,2018R1508,R1508,R1508,20181508
North Melbourne,2018,R14,2018R1405,R1405,R1405,20181405
North Melbourne,2018,R12,2018R1202,R1202,R1202,20181202
North Melbourne,2018,R11,2018R1107,R1107,R1107,20181107
North Melbourne,2018,R10,2018R1008,R1008,R1008,20181008
North Melbourne,2018,R9,2018R902,R902,R0902,20180902
North Melbourne,2018,R8,2018R808,R808,R0808,20180808
North Melbourne,2018,R7,2018R705,R705,R0705,20180705
North Melbourne,2018,R6,2018R603,R603,R0603,20180603
North Melbourne,2018,R5,2018R506,R506,R0506,20180506
North Melbourne,2018,R4,2018R405,R405,R0405,20180405
North Melbourne,2018,R3,2018R303,R303,R0303,20180303
North Melbourne,2018,R2,2018R202,R202,R0202,20180202
North Melbourne,2018,R1,2018R105,R105,R0105,20180105
North Melbourne,2017,R23,2017R2303,R2303,R2303,20172303
North Melbourne,2017,R22,2017R2208,R2208,R2208,20172208
North Melbourne,2017,R21,2017R2108,R2108,R2108,20172108
North Melbourne,2017,R20,2017R2005,R2005,R2005,20172005
North Melbourne,2017,R19,2017R1902,R1902,R1902,20171902
North Melbourne,2017,R18,2017R1802,R1802,R1802,20171802
North Melbourne,2017,R17,2017R1703,R1703,R1703,20171703
North Melbourne,2017,R16,2017R1607,R1607,R1607,20171607
North Melbourne,2017,R15,2017R1504,R1504,R1504,20171504
North Melbourne,2017,R14,2017R1405,R1405,R1405,20171405
North Melbourne,2017,R13,2017R1302,R1302,R1302,20171302
North Melbourne,2017,R11,2017R1105,R1105,R1105,20171105
North Melbourne,2017,R10,2017R1008,R1008,R1008,20171008
North Melbourne,2017,R9,2017R907,R907,R0907,20170907
North Melbourne,2017,R8,2017R809,R809,R0809,20170809
North Melbourne,2017,R7,2017R702,R702,R0702,20170702
North Melbourne,2017,R6,2017R605,R605,R0605,20170605
North Melbourne,2017,R5,2017R505,R505,R0505,20170505
North Melbourne,2017,R4,2017R402,R402,R0402,20170402
North Melbourne,2017,R3,2017R302,R302,R0302,20170302
North Melbourne,2017,R2,2017R207,R207,R0207,20170207
North Melbourne,2017,R1,2017R107,R107,R0107,20170107
North Melbourne,2016,EF,2016EF02,EF02,R2602,20162602
North Melbourne,2016,R23,2016R2305,R2305,R2305,20162305
North Melbourne,2016,R22,2016R2202,R2202,R2202,20162202
North Melbourne,2016,R21,2016R2103,R2103,R2103,20162103
North Melbourne,2016,R20,2016R2005,R2005,R2005,20162005
North Melbourne,2016,R19,2016R1905,R1905,R1905,20161905
North Melbourne,2016,R18,2016R1801,R1801,R1801,20161801
North Melbourne,2016,R17,2016R1704,R1704,R1704,20161704
North Melbourne,2016,R16,2016R1608,R1608,R1608,20161608
North Melbourne,2016,R14,2016R1401,R1401,R1401,20161401
North Melbourne,2016,R13,2016R1301,R1301,R1301,20161301
North Melbourne,2016,R12,2016R1204,R1204,R1204,20161204
North Melbourne,2016,R11,2016R1101,R1101,R1101,20161101
North Melbourne,2016,R10,2016R1001,R1001,R1001,20161001
North Melbourne,2016,R9,2016R905,R905,R0905,20160905
North Melbourne,2016,R8,2016R802,R802,R0802,20160802
North Melbourne,2016,R7,2016R708,R708,R0708,20160708
North Melbourne,2016,R6,2016R601,R601,R0601,20160601
North Melbourne,2016,R5,2016R503,R503,R0503,20160503
North Melbourne,2016,R4,2016R409,R409,R0409,20160409
North Melbourne,2016,R3,2016R307,R307,R0307,20160307
North Melbourne,2016,R2,2016R204,R204,R0204,20160204
North Melbourne,2016,R1,2016R104,R104,R0104,20160104
North Melbourne,2015,PF,2015PF02,PF02,R2702,20152702
North Melbourne,2015,EF,2015EF02,EF02,R2602,20152602
North Melbourne,2015,SF,2015SF02,SF02,R2502,20152502
North Melbourne,2015,R23,2015R2301,R2301,R2301,20152301
North Melbourne,2015,R22,2015R2204,R2204,R2204,20152204
North Melbourne,2015,R21,2015R2107,R2107,R2107,20152107
North Melbourne,2015,R20,2015R2003,R2003,R2003,20152003
North Melbourne,2015,R19,2015R1907,R1907,R1907,20151907
North Melbourne,2015,R18,2015R1805,R1805,R1805,20151805
North Melbourne,2015,R17,2015R1706,R1706,R1706,20151706
North Melbourne,2015,R16,2015R1601,R1601,R1601,20151601
North Melbourne,2015,R15,2015R1505,R1505,R1505,20151505
North Melbourne,2015,R14,2015R1404,R1404,R1404,20151404
North Melbourne,2015,R12,2015R1204,R1204,R1204,20151204
North Melbourne,2015,R11,2015R1104,R1104,R1104,20151104
North Melbourne,2015,R10,2015R1007,R1007,R1007,20151007
North Melbourne,2015,R9,2015R908,R908,R0908,20150908
North Melbourne,2015,R8,2015R806,R806,R0806,20150806
North Melbourne,2015,R7,2015R701,R701,R0701,20150701
North Melbourne,2015,R6,2015R602,R602,R0602,20150602
North Melbourne,2015,R5,2015R505,R505,R0505,20150505
North Melbourne,2015,R4,2015R408,R408,R0408,20150408
North Melbourne,2015,R3,2015R305,R305,R0305,20150305
North Melbourne,2015,R2,2015R209,R209,R0209,20150209
North Melbourne,2015,R1,2015R107,R107,R0107,20150107
North Melbourne,2014,PF,2014PF01,PF01,R2701,20142701
North Melbourne,2014,EF,2014EF01,EF01,R2601,20142601
North Melbourne,2014,SF,2014SF01,SF01,R2501,20142501
North Melbourne,2014,R23,2014R2306,R2306,R2306,20142306
North Melbourne,2014,R22,2014R2202,R2202,R2202,20142202
North Melbourne,2014,R21,2014R2107,R2107,R2107,20142107
North Melbourne,2014,R20,2014R2002,R2002,R2002,20142002
North Melbourne,2014,R19,2014R1905,R1905,R1905,20141905
North Melbourne,2014,R18,2014R1801,R1801,R1801,20141801
North Melbourne,2014,R17,2014R1703,R1703,R1703,20141703
North Melbourne,2014,R16,2014R1601,R1601,R1601,20141601
North Melbourne,2014,R15,2014R1505,R1505,R1505,20141505
North Melbourne,2014,R14,2014R1409,R1409,R1409,20141409
North Melbourne,2014,R13,2014R1305,R1305,R1305,20141305
North Melbourne,2014,R12,2014R1208,R1208,R1208,20141208
North Melbourne,2014,R11,2014R1109,R1109,R1109,20141109
North Melbourne,2014,R10,2014R1001,R1001,R1001,20141001
North Melbourne,2014,R9,2014R904,R904,R0904,20140904
North Melbourne,2014,R7,2014R707,R707,R0707,20140707
North Melbourne,2014,R6,2014R603,R603,R0603,20140603
North Melbourne,2014,R5,2014R502,R502,R0502,20140502
North Melbourne,2014,R4,2014R407,R407,R0407,20140407
North Melbourne,2014,R3,2014R308,R308,R0308,20140308
North Melbourne,2014,R2,2014R209,R209,R0209,20140209
North Melbourne,2014,R1,2014R106,R106,R0106,20140106
North Melbourne,2013,R23,2013R2308,R2308,R2308,20132308
North Melbourne,2013,R22,2013R2203,R2203,R2203,20132203
North Melbourne,2013,R21,2013R2104,R2104,R2104,20132104
North Melbourne,2013,R20,2013R2008,R2008,R2008,20132008
North Melbourne,2013,R19,2013R1901,R1901,R1901,20131901
North Melbourne,2013,R18,2013R1803,R1803,R1803,20131803
North Melbourne,2013,R17,2013R1701,R1701,R1701,20131701
North Melbourne,2013,R16,2013R1606,R1606,R1606,20131606
North Melbourne,2013,R15,2013R1503,R1503,R1503,20131503
North Melbourne,2013,R14,2013R1408,R1408,R1408,20131408
North Melbourne,2013,R13,2013R1305,R1305,R1305,20131305
North Melbourne,2013,R11,2013R1104,R1104,R1104,20131104
North Melbourne,2013,R10,2013R1008,R1008,R1008,20131008
North Melbourne,2013,R9,2013R908,R908,R0908,20130908
North Melbourne,2013,R8,2013R801,R801,R0801,20130801
North Melbourne,2013,R7,2013R704,R704,R0704,20130704
North Melbourne,2013,R6,2013R603,R603,R0603,20130603
North Melbourne,2013,R5,2013R509,R509,R0509,20130509
North Melbourne,2013,R4,2013R409,R409,R0409,20130409
North Melbourne,2013,R3,2013R302,R302,R0302,20130302
North Melbourne,2013,R2,2013R207,R207,R0207,20130207
North Melbourne,2013,R1,2013R108,R108,R0108,20130108
North Melbourne,2012,EF,2012EF02,EF02,R2602,20122602
North Melbourne,2012,R23,2012R2304,R2304,R2304,20122304
North Melbourne,2012,R22,2012R2208,R2208,R2208,20122208
North Melbourne,2012,R21,2012R2106,R2106,R2106,20122106
North Melbourne,2012,R20,2012R2009,R2009,R2009,20122009
North Melbourne,2012,R19,2012R1902,R1902,R1902,20121902
North Melbourne,2012,R18,2012R1803,R1803,R1803,20121803
North Melbourne,2012,R17,2012R1708,R1708,R1708,20121708
North Melbourne,2012,R16,2012R1601,R1601,R1601,20121601
North Melbourne,2012,R15,2012R1502,R1502,R1502,20121502
North Melbourne,2012,R14,2012R1409,R1409,R1409,20121409
North Melbourne,2012,R13,2012R1306,R1306,R1306,20121306
North Melbourne,2012,R12,2012R1204,R1204,R1204,20121204
North Melbourne,2012,R10,2012R1003,R1003,R1003,20121003
North Melbourne,2012,R9,2012R907,R907,R0907,20120907
North Melbourne,2012,R8,2012R802,R802,R0802,20120802
North Melbourne,2012,R7,2012R707,R707,R0707,20120707
North Melbourne,2012,R6,2012R609,R609,R0609,20120609
North Melbourne,2012,R5,2012R504,R504,R0504,20120504
North Melbourne,2012,R4,2012R408,R408,R0408,20120408
North Melbourne,2012,R3,2012R309,R309,R0309,20120309
North Melbourne,2012,R2,2012R207,R207,R0207,20120207
North Melbourne,2012,R1,2012R107,R107,R0107,20120107
Port Adelaide,2021,PF,2021PF02,PF02,R2702,20212702
Port Adelaide,2021,QF,2021QF01,QF01,R2401,20212401
Port Adelaide,2021,R23,2021R2301,R2301,R2301,20212301
Port Adelaide,2021,R22,2021R2203,R2203,R2203,20212203
Port Adelaide,2021,R21,2021R2104,R2104,R2104,20212104
Port Adelaide,2021,R20,2021R2009,R2009,R2009,20212009
Port Adelaide,2021,R19,2021R1901,R1901,R1901,20211901
Port Adelaide,2021,R18,2021R1803,R1803,R1803,20211803
Port Adelaide,2021,R17,2021R1701,R1701,R1701,20211701
Port Adelaide,2021,R16,2021R1606,R1606,R1606,20211606
Port Adelaide,2021,R15,2021R1505,R1505,R1505,20211505
Port Adelaide,2021,R14,2021R1402,R1402,R1402,20211402
Port Adelaide,2021,R13,2021R1301,R1301,R1301,20211301
Port Adelaide,2021,R11,2021R1109,R1109,R1109,20211109
Port Adelaide,2021,R10,2021R1008,R1008,R1008,20211008
Port Adelaide,2021,R9,2021R906,R906,R0906,20210906
Port Adelaide,2021,R8,2021R806,R806,R0806,20210806
Port Adelaide,2021,R7,2021R706,R706,R0706,20210706
Port Adelaide,2021,R6,2021R609,R609,R0609,20210609
Port Adelaide,2021,R5,2021R505,R505,R0505,20210505
Port Adelaide,2021,R4,2021R402,R402,R0402,20210402
Port Adelaide,2021,R3,2021R306,R306,R0306,20210306
Port Adelaide,2021,R2,2021R204,R204,R0204,20210204
Port Adelaide,2021,R1,2021R107,R107,R0107,20210107
Port Adelaide,2020,PF,2020PF01,PF01,R2701,20202701
Port Adelaide,2020,QF,2020QF01,QF01,R2401,20202401
Port Adelaide,2020,R18,2020R1809,R1809,R1809,20201809
Port Adelaide,2020,R17,2020R1704,R1704,R1704,20201704
Port Adelaide,2020,R16,2020R1601,R1601,R1601,20201601
Port Adelaide,2020,R14,2020R1404,R1404,R1404,20201404
Port Adelaide,2020,R13,2020R1303,R1303,R1303,20201303
Port Adelaide,2020,R12,2020R1202,R1202,R1202,20201202
Port Adelaide,2020,R11,2020R1101,R1101,R1101,20201101
Port Adelaide,2020,R10,2020R1001,R1001,R1001,20201001
Port Adelaide,2020,R9,2020R902,R902,R0902,20200902
Port Adelaide,2020,R8,2020R805,R805,R0805,20200805
Port Adelaide,2020,R7,2020R706,R706,R0706,20200706
Port Adelaide,2020,R6,2020R607,R607,R0607,20200607
Port Adelaide,2020,R5,2020R506,R506,R0506,20200506
Port Adelaide,2020,R4,2020R403,R403,R0403,20200403
Port Adelaide,2020,R3,2020R308,R308,R0308,20200308
Port Adelaide,2020,R2,2020R205,R205,R0205,20200205
Port Adelaide,2020,R1,2020R105,R105,R0105,20200105
Port Adelaide,2019,R23,2019R2309,R2309,R2309,20192309
Port Adelaide,2019,R22,2019R2205,R2205,R2205,20192205
Port Adelaide,2019,R21,2019R2103,R2103,R2103,20192103
Port Adelaide,2019,R20,2019R2002,R2002,R2002,20192002
Port Adelaide,2019,R19,2019R1906,R1906,R1906,20191906
Port Adelaide,2019,R18,2019R1802,R1802,R1802,20191802
Port Adelaide,2019,R17,2019R1709,R1709,R1709,20191709
Port Adelaide,2019,R16,2019R1604,R1604,R1604,20191604
Port Adelaide,2019,R15,2019R1506,R1506,R1506,20191506
Port Adelaide,2019,R14,2019R1405,R1405,R1405,20191405
Port Adelaide,2019,R13,2019R1304,R1304,R1304,20191304
Port Adelaide,2019,R11,2019R1107,R1107,R1107,20191107
Port Adelaide,2019,R10,2019R1002,R1002,R1002,20191002
Port Adelaide,2019,R9,2019R907,R907,R0907,20190907
Port Adelaide,2019,R8,2019R806,R806,R0806,20190806
Port Adelaide,2019,R7,2019R701,R701,R0701,20190701
Port Adelaide,2019,R6,2019R603,R603,R0603,20190603
Port Adelaide,2019,R5,2019R503,R503,R0503,20190503
Port Adelaide,2019,R4,2019R405,R405,R0405,20190405
Port Adelaide,2019,R3,2019R305,R305,R0305,20190305
Port Adelaide,2019,R2,2019R204,R204,R0204,20190204
Port Adelaide,2019,R1,2019R103,R103,R0103,20190103
Port Adelaide,2018,R23,2018R2301,R2301,R2301,20182301
Port Adelaide,2018,R22,2018R2202,R2202,R2202,20182202
Port Adelaide,2018,R21,2018R2104,R2104,R2104,20182104
Port Adelaide,2018,R20,2018R2004,R2004,R2004,20182004
Port Adelaide,2018,R19,2018R1908,R1908,R1908,20181908
Port Adelaide,2018,R18,2018R1809,R1809,R1809,20181809
Port Adelaide,2018,R17,2018R1709,R1709,R1709,20181709
Port Adelaide,2018,R16,2018R1604,R1604,R1604,20181604
Port Adelaide,2018,R15,2018R1503,R1503,R1503,20181503
Port Adelaide,2018,R14,2018R1402,R1402,R1402,20181402
Port Adelaide,2018,R13,2018R1301,R1301,R1301,20181301
Port Adelaide,2018,R12,2018R1201,R1201,R1201,20181201
Port Adelaide,2018,R11,2018R1103,R1103,R1103,20181103
Port Adelaide,2018,R9,2018R903,R903,R0903,20180903
Port Adelaide,2018,R8,2018R805,R805,R0805,20180805
Port Adelaide,2018,R7,2018R704,R704,R0704,20180704
Port Adelaide,2018,R6,2018R603,R603,R0603,20180603
Port Adelaide,2018,R5,2018R504,R504,R0504,20180504
Port Adelaide,2018,R4,2018R407,R407,R0407,20180407
Port Adelaide,2018,R3,2018R302,R302,R0302,20180302
Port Adelaide,2018,R2,2018R208,R208,R0208,20180208
Port Adelaide,2018,R1,2018R104,R104,R0104,20180104
Port Adelaide,2017,EF,2017EF02,EF02,R2602,20172602
Port Adelaide,2017,R23,2017R2306,R2306,R2306,20172306
Port Adelaide,2017,R22,2017R2202,R2202,R2202,20172202
Port Adelaide,2017,R21,2017R2109,R2109,R2109,20172109
Port Adelaide,2017,R20,2017R2009,R2009,R2009,20172009
Port Adelaide,2017,R19,2017R1904,R1904,R1904,20171904
Port Adelaide,2017,R18,2017R1803,R1803,R1803,20171803
Port Adelaide,2017,R17,2017R1703,R1703,R1703,20171703
Port Adelaide,2017,R16,2017R1609,R1609,R1609,20171609
Port Adelaide,2017,R15,2017R1506,R1506,R1506,20171506
Port Adelaide,2017,R14,2017R1403,R1403,R1403,20171403
Port Adelaide,2017,R13,2017R1304,R1304,R1304,20171304
Port Adelaide,2017,R12,2017R1205,R1205,R1205,20171205
Port Adelaide,2017,R11,2017R1101,R1101,R1101,20171101
Port Adelaide,2017,R10,2017R1001,R1001,R1001,20171001
Port Adelaide,2017,R8,2017R808,R808,R0808,20170808
Port Adelaide,2017,R7,2017R704,R704,R0704,20170704
Port Adelaide,2017,R6,2017R604,R604,R0604,20170604
Port Adelaide,2017,R5,2017R501,R501,R0501,20170501
Port Adelaide,2017,R4,2017R404,R404,R0404,20170404
Port Adelaide,2017,R3,2017R306,R306,R0306,20170306
Port Adelaide,2017,R2,2017R209,R209,R0209,20170209
Port Adelaide,2017,R1,2017R104,R104,R0104,20170104
Port Adelaide,2016,R23,2016R2306,R2306,R2306,20162306
Port Adelaide,2016,R22,2016R2206,R2206,R2206,20162206
Port Adelaide,2016,R21,2016R2106,R2106,R2106,20162106
Port Adelaide,2016,R20,2016R2002,R2002,R2002,20162002
Port Adelaide,2016,R19,2016R1906,R1906,R1906,20161906
Port Adelaide,2016,R18,2016R1809,R1809,R1809,20161809
Port Adelaide,2016,R17,2016R1704,R1704,R1704,20161704
Port Adelaide,2016,R16,2016R1601,R1601,R1601,20161601
Port Adelaide,2016,R15,2016R1502,R1502,R1502,20161502
Port Adelaide,2016,R13,2016R1303,R1303,R1303,20161303
Port Adelaide,2016,R12,2016R1202,R1202,R1202,20161202
Port Adelaide,2016,R11,2016R1107,R1107,R1107,20161107
Port Adelaide,2016,R10,2016R1003,R1003,R1003,20161003
Port Adelaide,2016,R9,2016R904,R904,R0904,20160904
Port Adelaide,2016,R8,2016R807,R807,R0807,20160807
Port Adelaide,2016,R7,2016R709,R709,R0709,20160709
Port Adelaide,2016,R6,2016R606,R606,R0606,20160606
Port Adelaide,2016,R5,2016R505,R505,R0505,20160505
Port Adelaide,2016,R4,2016R407,R407,R0407,20160407
Port Adelaide,2016,R3,2016R301,R301,R0301,20160301
Port Adelaide,2016,R2,2016R202,R202,R0202,20160202
Port Adelaide,2016,R1,2016R107,R107,R0107,20160107
Port Adelaide,2015,R23,2015R2304,R2304,R2304,20152304
Port Adelaide,2015,R22,2015R2206,R2206,R2206,20152206
Port Adelaide,2015,R21,2015R2101,R2101,R2101,20152101
Port Adelaide,2015,R20,2015R2004,R2004,R2004,20152004
Port Adelaide,2015,R19,2015R1903,R1903,R1903,20151903
Port Adelaide,2015,R18,2015R1807,R1807,R1807,20151807
Port Adelaide,2015,R17,2015R1705,R1705,R1705,20151705
Port Adelaide,2015,R16,2015R1608,R1608,R1608,20151608
Port Adelaide,2015,R15,2015R1501,R1501,R1501,20151501
Port Adelaide,2015,R14,2015R1401,R1401,R1401,20151401
Port Adelaide,2015,R12,2015R1203,R1203,R1203,20151203
Port Adelaide,2015,R11,2015R1101,R1101,R1101,20151101
Port Adelaide,2015,R10,2015R1005,R1005,R1005,20151005
Port Adelaide,2015,R9,2015R903,R903,R0903,20150903
Port Adelaide,2015,R8,2015R809,R809,R0809,20150809
Port Adelaide,2015,R7,2015R709,R709,R0709,20150709
Port Adelaide,2015,R6,2015R609,R609,R0609,20150609
Port Adelaide,2015,R5,2015R509,R509,R0509,20150509
Port Adelaide,2015,R4,2015R405,R405,R0405,20150405
Port Adelaide,2015,R3,2015R305,R305,R0305,20150305
Port Adelaide,2015,R2,2015R206,R206,R0206,20150206
Port Adelaide,2015,R1,2015R108,R108,R0108,20150108
Port Adelaide,2014,PF,2014PF02,PF02,R2702,20142702
Port Adelaide,2014,EF,2014EF02,EF02,R2602,20142602
Port Adelaide,2014,SF,2014SF02,SF02,R2502,20142502
Port Adelaide,2014,R23,2014R2303,R2303,R2303,20142303
Port Adelaide,2014,R22,2014R2201,R2201,R2201,20142201
Port Adelaide,2014,R21,2014R2103,R2103,R2103,20142103
Port Adelaide,2014,R20,2014R2005,R2005,R2005,20142005
Port Adelaide,2014,R19,2014R1909,R1909,R1909,20141909
Port Adelaide,2014,R18,2014R1804,R1804,R1804,20141804
